unix_ts,phase,cpu_pct,mem_mb
1786156607.6,ingest,16.2,1356.1
1786156609.6,ingest,15.4,1364.7
1786156611.7,ingest,15.5,1359.4
1786156613.7,ingest,18.7,1376.5
1786156615.7,ingest,16.8,1367.9
1786156617.7,ingest,16.3,1373.3
1786156619.8,ingest,18.3,1388.3
1786156621.8,ingest,16.1,1414.1
1786156623.8,ingest,20.6,1436.7
1786156625.8,ingest,15.5,1434.5
1786156627.9,ingest,16.7,1465.7
1786156629.9,ingest,15.6,1502.2
1786156631.9,ingest,17.1,1520.4
1786156633.9,ingest,18.1,1505.4
1786156635.9,ingest,15.1,1506.5
1786156638.0,ingest,16.1,1509.7
1786156640.0,ingest,15.3,1525.8
1786156642.0,ingest,16.1,1563.4
1786156644.0,ingest,17.6,1596.7
1786156646.1,ingest,16.3,1582.7
1786156648.1,ingest,17.8,1625.6
1786156650.1,ingest,15.7,1602.0
1786156652.1,ingest,15.2,1619.2
1786156654.2,ingest,17.8,1637.5
1786156656.2,ingest,18.5,1607.4
1786156658.2,ingest,16.0,1616.0
1786156660.2,ingest,17.2,1658.9
1786156662.3,ingest,16.1,1691.1
1786156664.3,ingest,17.3,1722.3
1786156666.3,ingest,16.4,1754.5
1786156668.3,ingest,15.6,1759.9
1786156670.3,ingest,17.2,1755.6
1786156672.4,ingest,17.6,1776.0
1786156674.4,ingest,16.4,1765.2
1786156676.4,ingest,16.9,1769.5
1786156678.4,ingest,19.6,1760.9
1786156680.4,ingest,16.5,1766.3
1786156682.5,ingest,15.7,1788.9
1786156684.5,ingest,15.3,1815.7
1786156686.5,ingest,15.7,1852.2
1786156688.5,ingest,14.9,1872.6
1786156690.5,ingest,15.5,1869.4
1786156692.5,ingest,16.2,1891.9
1786156694.6,ingest,16.1,1891.9
1786156696.6,ingest,16.0,1880.1
1786156698.6,ingest,16.0,1893.0
1786156700.6,ingest,16.3,1894.1
1786156702.7,ingest,14.6,1903.7
1786156704.7,ingest,17.4,1951.0
1786156706.7,ingest,17.9,1977.8
1786156708.7,ingest,18.8,2046.6
1786156710.7,ingest,15.5,2036.9
1786156712.7,ingest,16.4,2043.3
1786156714.8,ingest,15.6,2045.5
1786156716.8,ingest,18.5,2034.7
1786156718.8,ingest,16.6,2020.8
1786156720.8,ingest,16.4,1997.2
1786156722.9,ingest,15.8,1982.1
1786156724.9,ingest,19.3,1981.1
1786156726.9,ingest,16.0,1991.8
1786156728.9,ingest,16.4,1999.3
1786156730.9,ingest,16.7,2002.5
1786156733.0,ingest,16.7,2026.2
1786156735.0,ingest,18.4,2034.7
1786156737.0,ingest,15.9,2042.3
1786156739.0,ingest,15.3,2049.8
1786156741.0,ingest,16.3,2043.3
1786156743.1,ingest,20.4,2032.6
1786156745.1,ingest,15.1,2045.5
1786156747.1,ingest,15.9,2065.9
1786156749.1,ingest,15.6,2078.8
1786156747.1,ingest,16.4,2040.1
1786156751.3,ingest,17.4,2073.4
1786156753.3,ingest,16.4,2064.8
1786156755.3,ingest,17.4,2086.3
1786156757.3,ingest,15.4,2073.4
1786156759.4,ingest,24.6,2086.3
1786156761.4,ingest,18.7,2093.8
1786156763.4,ingest,16.2,2098.1
1786156765.4,ingest,18.6,2135.7
1786156767.4,ingest,17.3,2136.7
1786156769.5,ingest,18.8,2124.9
1786156771.5,ingest,19.0,2138.9
1786156773.5,ingest,15.3,2149.6
1786156775.5,ingest,15.6,2172.2
1786156777.5,ingest,15.3,2180.8
1786156779.6,ingest,17.7,2190.4
1786156781.6,ingest,17.8,2159.3
1786156783.6,ingest,16.1,2190.4
1786156785.6,ingest,16.1,2160.4
1786156787.6,ingest,15.2,2162.5
1786156789.7,ingest,17.2,2180.8
1786156791.7,ingest,17.3,2191.5
1786156793.7,ingest,15.6,2201.2
1786156795.7,ingest,15.8,2223.7
1786156797.7,ingest,15.8,2221.6
1786156799.8,ingest,18.8,2238.8
1786156801.8,ingest,18.1,2237.7
1786156803.8,ingest,15.9,2262.4
1786156805.8,ingest,15.6,2246.3
1786156807.8,ingest,14.9,2239.8
1786156809.9,ingest,19.9,2264.5
1786156811.9,ingest,16.7,2275.3
1786156813.9,ingest,15.3,2277.4
1786156815.9,ingest,15.7,2279.6
1786156817.9,ingest,15.5,2287.1
1786156820.0,ingest,18.2,2304.2
1786156822.0,ingest,18.5,2321.4
1786156824.0,ingest,16.0,2345.1
1786156826.0,ingest,15.0,2339.7
1786156828.1,ingest,15.9,2361.2
1786156830.1,ingest,20.1,2389.1
1786156832.1,ingest,18.2,2402.0
1786156834.1,ingest,16.4,2408.4
1786156836.1,ingest,17.5,2413.8
1786156838.2,ingest,15.9,2409.5
1786156840.2,ingest,17.3,2432.0
1786156842.2,ingest,21.1,2425.6
1786156844.2,ingest,17.6,2433.1
1786156846.2,ingest,16.4,2467.5
1786156848.3,ingest,17.9,2461.0
1786156850.3,ingest,18.4,2439.5
1786156852.3,ingest,17.6,2473.9
1786156854.3,ingest,16.2,2504.0
1786156856.3,ingest,13.1,2500.7
1786156858.4,ingest,16.4,2517.9
1786156860.4,ingest,15.8,2497.5
1786156862.4,ingest,18.2,2512.6
1786156864.4,ingest,16.6,2526.5
1786156866.4,ingest,17.3,2558.7
1786156868.5,ingest,17.3,2626.4
1786156870.5,ingest,17.0,2632.8
1786156872.5,ingest,17.6,2637.1
1786156874.5,ingest,15.9,2635.0
1786156876.5,ingest,17.5,2632.8
1786156878.6,ingest,15.6,2656.4
1786156880.6,ingest,17.3,2670.4
1786156882.6,ingest,18.4,2694.0
1786156884.6,ingest,17.4,2644.6
1786156886.6,ingest,16.8,2677.9
1786156888.7,ingest,15.6,2683.3
1786156890.8,hosts,18.1,2709.1
1786156892.9,hosts,15.0,2744.5
1786156894.8,hosts,18.8,2746.6
1786156896.9,hosts,16.7,2739.1
1786156898.9,hosts,13.4,2766.0
1786156900.9,hosts,14.7,2787.4
1786156902.9,hosts,16.2,2772.4
1786156904.9,hosts,16.4,2766.0
1786156906.9,hosts,14.1,2782.1
1786156909.0,hosts,13.4,2776.7
1786156911.0,hosts,14.2,2810.0
1786156913.0,hosts,17.8,2794.9
1786156915.0,hosts,15.7,2791.7
1786156917.0,hosts,14.9,2790.7
1786156919.0,hosts,13.2,2814.3
1786156921.1,hosts,14.3,2829.3
1786156923.1,hosts,15.7,2854.0
1786156925.1,hosts,14.0,2869.0
1786156927.1,hosts,16.1,2874.4
1786156929.2,hosts,15.1,2888.4
1786156931.2,hosts,14.3,2917.4
1786156933.2,hosts,14.4,2937.8
1786156935.2,hosts,14.1,2934.5
1786156937.2,hosts,14.2,2958.2
1786156939.3,hosts,21.2,2966.7
1786156941.3,hosts,14.5,2928.1
1786156943.3,hosts,13.6,2939.9
1786156945.3,hosts,14.0,2959.2
1786156947.3,hosts,16.1,2980.7
1786156949.4,hosts,17.1,2997.9
1786156951.4,hosts,13.9,2991.4
1786156953.4,hosts,14.7,3015.1
1786156955.4,hosts,14.2,3019.4
1786156957.4,hosts,14.1,3046.2
1786156959.5,hosts,17.7,3059.1
1786156961.5,hosts,14.1,3046.2
1786156963.5,hosts,14.4,3056.9
1786156965.5,hosts,14.3,3077.3
1786156967.5,hosts,15.0,3101.0
1786156969.6,hosts,17.4,3083.8
1786156971.6,hosts,14.9,3084.9
1786156973.6,hosts,15.6,3106.3
1786156975.6,hosts,13.5,3137.5
1786156977.6,hosts,13.6,3142.8
1786156979.7,hosts,17.4,3167.5
1786156981.7,query_a,116.7,4248.8
1786156983.7,query_a,118.2,7043.7
1786156985.7,query_a,139.0,8199.1
1786156987.8,query_a,120.0,9206.3
1786156989.8,query_a,160.8,9019.4
1786156991.8,query_b,191.3,8072.4
1786156993.8,query_b,102.5,8038.0
1786156995.8,query_b,102.5,7950.0
1786156997.9,query_b,102.5,5968.9
1786156999.9,query_b,106.2,6004.4
1786157001.9,query_b,235.9,5236.6
1786157003.9,query_b,102.6,5587.8
1786157005.9,query_b,102.8,5670.4
1786157008.0,query_b,603.8,5064.8
1786157010.0,query_b,105.0,6858.0
1786157012.1,query_b,101.3,7104.9
1786157014.1,query_b,100.9,7262.8
1786157016.1,query_b,101.0,7344.4
1786157018.1,query_b,101.3,7406.7
1786157020.1,query_b,104.9,7472.2
1786157022.2,query_b,101.9,7544.1
1786157024.2,query_b,165.2,6534.8
1786157026.2,query_b,439.0,7316.5
1786157028.2,query_b,102.0,7590.3
1786157030.3,query_b,101.2,7538.7
1786157032.3,query_b,100.9,7485.1
1786157034.3,query_b,101.4,7573.1
1786157036.3,query_b,101.3,7526.9
1786157038.4,query_b,101.3,7455.0
1786157040.4,query_b,100.8,7520.5
1786157042.4,query_b,539.6,7491.5
1786157044.4,query_b,102.0,7736.3
1786157046.4,query_b,102.0,7871.6
1786157048.5,query_b,102.2,7694.4
1786157050.5,query_b,101.9,7777.1
1786157052.5,query_b,101.4,7853.3
1786157054.5,query_b,100.9,7742.8
1786157056.5,query_b,101.1,7783.6
1786157058.6,query_b,841.5,6375.9
1786157060.6,query_b,105.1,6441.4
1786157062.6,query_b,104.4,6252.4
1786157064.6,query_b,105.0,6186.9
1786157066.6,query_b,105.0,6160.1
1786157068.7,query_b,516.2,5754.2
1786157070.7,query_b,104.9,5880.9
1786157072.7,query_b,104.5,5889.5
1786157074.7,query_b,104.8,5876.6
1786157076.7,query_b,104.6,5875.5
1786157078.8,query_b,517.6,5855.1
1786157080.8,query_b,104.8,5928.1
1786157082.8,query_b,104.9,5891.6
1786157084.8,query_b,105.1,5788.5
1786157086.8,query_b,105.1,5738.1
1786157088.9,query_b,343.0,6356.6
1786157091.0,query_b,103.4,7174.7
1786157093.0,query_b,103.9,7255.3
1786157095.0,query_b,103.8,7295.0
1786157097.0,query_b,103.6,7291.8
1786157099.0,query_b,104.3,7269.2
1786157101.1,query_b,103.8,7271.4
1786157103.1,query_b,104.9,7273.5
1786157105.1,query_b,103.0,7273.5
1786157107.1,query_b,102.8,7277.8
1786157109.2,query_b,103.6,7278.9
1786157111.2,query_b,103.8,7261.7
1786157113.2,query_b,105.9,7260.6
1786157115.2,query_b,104.3,7259.6
1786157117.2,query_b,104.2,7260.6
1786157119.3,query_b,656.4,6733.4
1786157121.3,query_b,103.5,7353.0
1786157123.3,query_b,105.4,7417.4
1786157125.3,query_b,104.2,7413.1
1786157127.4,query_b,104.5,7403.4
1786157129.4,query_b,107.3,7397.0
1786157131.4,query_b,103.0,7400.2
1786157133.4,query_b,104.7,7406.7
1786157135.4,query_b,103.3,7363.7
1786157137.5,query_b,103.4,7355.1
1786157139.5,query_b,107.7,7365.9
1786157141.5,query_b,104.3,7365.9
1786157143.5,query_b,105.7,7368.0
1786157145.5,query_b,104.2,7362.6
1786157147.6,query_b,103.9,7356.2
1786157149.6,query_b,969.3,7645.0
1786157151.6,query_b,103.6,8011.2
1786157153.6,query_b,105.4,8041.3
1786157155.6,query_b,104.1,8058.4
1786157157.7,query_b,103.7,8061.7
1786157159.7,query_b,111.8,8052.0
1786157161.7,query_b,103.7,7941.4
1786157163.7,query_b,105.2,7945.7
1786157165.7,query_b,102.9,7946.8
1786157167.8,query_b,102.6,7950.0
1786157169.8,query_b,106.6,7952.1
1786157171.8,query_b,103.4,7948.9
1786157173.9,query_b,105.4,7950.0
1786157175.9,query_b,104.0,7925.3
1786157177.9,query_b,104.4,7399.2
1786157179.9,query_b,107.0,5861.6
1786157181.9,query_b,117.3,6441.4
1786157184.0,query_b,119.3,6549.8
1786157186.0,query_b,275.7,6088.1
1786157188.0,query_b,117.7,6501.5
1786157190.1,query_b,121.3,6673.3
1786157192.1,query_b,255.7,5365.5
1786157194.1,query_b,119.4,6369.4
1786157196.1,query_b,118.3,6385.5
1786157198.1,burst,250.5,5214.1
1786157200.2,burst,110.9,6011.9
1786157202.2,burst,102.7,6125.7
1786157204.2,burst,395.1,5148.6
1786157206.2,storage,895.5,7408.8
1786157208.2,storage,101.8,7633.2
1786157210.3,storage,101.9,7647.2
1786157212.3,storage,101.0,7671.9
1786157214.3,storage,102.3,7660.1
1786157216.3,storage,100.8,7659.0
1786157218.4,storage,100.8,7662.2
1786157220.4,storage,101.3,7605.3
1786157222.4,storage,101.7,7594.6
1786157224.4,storage,103.4,7596.7
1786157226.4,storage,102.3,7503.3
1786157228.5,storage,102.2,7497.9
1786157230.5,storage,101.6,7307.9
1786157232.5,storage,101.2,7306.8
1786157234.5,storage,102.2,7306.8
1786157236.5,storage,1020.2,7644.0
1786157238.6,storage,102.0,7816.8
1786157240.6,storage,101.7,7770.7
1786157242.6,storage,102.0,7738.5
1786157244.6,storage,103.2,7730.9
1786157246.6,storage,100.6,7730.9
1786157248.7,storage,100.8,7376.6
1786157250.7,storage,100.9,7378.8
1786157252.7,storage,101.4,7382.0
1786157254.7,storage,103.7,7379.8
1786157256.7,storage,102.5,7380.9
1786157258.8,storage,102.0,7380.9
1786157260.8,storage,102.1,7382.0
1786157262.8,storage,101.8,7348.7
1786157264.8,storage,102.2,7348.7
1786157266.8,settle,527.2,5091.7
1786157268.9,settle,0.1,5089.5
1786157270.9,settle,0.1,5091.7
1786157272.9,settle,0.1,5091.7
1786157274.9,settle,0.1,5091.7
