unix_ts,phase,cpu_pct,mem_mb
1786283300.7,baseline,0.0,157.0
1786283302.7,baseline,0.0,157.0
1786283304.8,baseline,1.6,157.0
1786283306.9,query_a,0.1,157.0
1786283308.9,settle,1.3,157.1
1786283310.9,settle,0.0,157.1
1786283312.9,settle,0.0,157.1
1786283314.9,settle,1.6,157.1
1786283317.0,settle,0.1,157.4
