unix_ts,phase,cpu_pct,mem_mb
1786254643.3,baseline,0.0,6.2
1786254645.3,baseline,0.0,6.2
1786254647.3,baseline,0.0,6.2
1786254649.5,ingest,120.3,149.7
1786254651.5,ingest,115.3,260.9
1786254653.5,ingest,216.5,803.4
1786254655.6,hosts,43.9,519.0
1786254657.6,query_a,151.4,1268.1
1786254659.7,query_a,151.5,1847.9
1786254661.7,query_b,276.2,2067.0
1786254663.7,settle,105.8,2186.1
1786254665.8,settle,0.0,2185.1
1786254667.9,settle,0.0,2185.1
1786254669.9,settle,0.0,2185.1
1786254671.9,settle,0.0,2185.1
