unix_ts,phase,cpu_pct,mem_mb
1786253906.8,baseline,0.0,6.2
1786253908.9,baseline,0.0,6.2
1786253910.9,baseline,0.0,6.2
1786253913.0,ingest,113.3,143.4
1786253915.0,ingest,108.1,257.0
1786253917.1,ingest,207.8,778.0
1786253919.4,hosts,31.0,504.2
1786253921.2,query_a,150.7,1685.8
1786253923.2,query_a,161.8,2237.7
1786253925.3,query_a,163.7,2498.6
1786253927.3,settle,152.1,2514.7
1786253929.4,settle,0.0,2513.6
1786253931.4,settle,0.0,2513.6
1786253933.5,settle,0.0,2513.6
1786253935.5,settle,0.0,2513.6
