unix_ts,phase,cpu_pct,mem_mb
1786240117.8,baseline,0.0,6.3
1786240119.8,baseline,0.0,6.3
1786240121.8,baseline,0.0,6.4
1786240123.9,query_b,15.3,84.3
1786240125.9,settle,4.2,145.4
1786240127.9,settle,0.0,144.6
1786240129.9,settle,0.0,144.6
1786240131.9,settle,0.0,142.2
1786240134.0,settle,0.0,142.2
