unix_ts,phase,cpu_pct,mem_mb
1786240158.7,baseline,0.0,6.2
1786240160.7,baseline,0.0,6.8
1786240162.7,baseline,0.0,6.3
1786240164.7,ingest,111.8,131.2
1786240166.8,ingest,113.6,242.5
1786240168.8,ingest,117.5,380.9
1786240170.9,hosts,131.2,1007.3
1786240172.8,query_a,130.7,1409.8
1786240174.9,settle,90.9,1620.3
1786240176.9,settle,0.0,1619.2
1786240178.9,settle,0.0,1619.2
1786240180.9,settle,7.5,1642.8
1786240183.0,settle,0.0,1641.8
