unix_ts,phase,cpu_pct,mem_mb
1786252797.7,baseline,0.0,6.2
1786252799.7,baseline,0.0,6.2
1786252801.8,baseline,0.0,6.2
1786252803.8,ingest,44.6,117.1
1786252805.8,ingest,66.0,282.8
1786252808.0,ingest,35.8,300.5
1786252810.0,ingest,42.0,281.2
1786252812.0,ingest,58.0,381.5
1786252814.1,ingest,33.7,408.6
1786252816.1,ingest,96.2,693.9
1786252818.2,ingest,25.5,600.6
1786252820.4,hosts,53.1,487.8
1786252822.2,query_a,132.3,1177.9
1786252824.3,query_a,128.2,1692.2
1786252826.4,query_b,536.4,1961.7
1786252828.4,settle,0.0,2017.6
1786252830.4,settle,0.0,2017.6
1786252832.5,settle,0.0,2017.6
1786252834.5,settle,0.0,2017.6
1786252836.5,settle,2.0,2017.6
