unix_ts,phase,cpu_pct,mem_mb
1786251240.9,baseline,0.0,6.4
1786251243.0,baseline,0.0,6.2
1786251245.0,baseline,0.0,6.2
1786251247.1,query_a,16.2,68.5
1786251249.1,settle,7.4,152.8
1786251251.1,settle,0.0,149.7
1786251253.2,settle,0.0,149.7
1786251255.2,settle,0.0,149.7
1786251257.3,settle,0.0,149.7
