test,run,ms,rows,status,error
B1_funnel_24h,1,133,10,ok,
B1_funnel_24h,2,108,10,ok,
B1_funnel_24h,3,111,10,ok,
B2_funnel_48h,1,220,10,ok,
B2_funnel_48h,2,169,10,ok,
B2_funnel_48h,3,196,10,ok,
B3_inflight_24h,1,62,10,ok,
B3_inflight_24h,2,64,10,ok,
B3_inflight_24h,3,49,10,ok,
B4_hourly_throughput_48h,1,80,476,ok,
B4_hourly_throughput_48h,2,89,476,ok,
B4_hourly_throughput_48h,3,82,476,ok,
B5_route_rollup_24h,1,114,40,ok,
B5_route_rollup_24h,2,106,40,ok,
B5_route_rollup_24h,3,97,40,ok,
