unix_ts,phase,cpu_pct,mem_mb
1786194373.9,baseline,0.0,5.9
1786194376.0,baseline,0.0,5.9
1786194378.0,baseline,1.7,7.2
1786194380.0,query_a,14.6,96.8
1786194382.1,settle,6.4,223.0
1786194384.1,settle,0.0,222.8
1786194386.1,settle,0.0,222.8
1786194388.1,settle,1.6,223.0
1786194390.1,settle,0.0,222.5
