test,run,ms,rows,status,error
B1_funnel_24h,1,163,10,ok,
B1_funnel_24h,2,115,10,ok,
B1_funnel_24h,3,111,10,ok,
B2_funnel_48h,1,201,10,ok,
B2_funnel_48h,2,182,10,ok,
B2_funnel_48h,3,192,10,ok,
B3_inflight_24h,1,71,10,ok,
B3_inflight_24h,2,56,10,ok,
B3_inflight_24h,3,80,10,ok,
B4_hourly_throughput_48h,1,102,476,ok,
B4_hourly_throughput_48h,2,112,476,ok,
B4_hourly_throughput_48h,3,84,476,ok,
B5_route_rollup_24h,1,94,40,ok,
B5_route_rollup_24h,2,87,40,ok,
B5_route_rollup_24h,3,88,40,ok,
