unix_ts,phase,cpu_pct,mem_mb
1786254852.3,baseline,0.0,6.5
1786254854.3,baseline,0.0,6.2
1786254856.4,baseline,0.0,6.2
1786254858.5,ingest,115.1,139.0
1786254860.5,ingest,110.2,256.7
1786254862.5,ingest,216.7,769.0
1786254864.6,query_b,512.4,1286.3
1786254866.6,settle,0.0,1392.6
1786254868.7,settle,0.0,1391.6
1786254870.7,settle,0.0,1391.6
1786254872.7,settle,35.3,1416.3
1786254874.8,settle,0.0,1416.3
