unix_ts,phase,cpu_pct,mem_mb
1786298971.2,baseline,0.0,15.3
1786298973.2,baseline,0.0,15.3
1786298975.2,baseline,0.0,15.3
1786298977.2,query_b,17.9,138.2
1786298979.2,settle,2.8,201.7
1786298981.3,settle,0.0,201.7
1786298983.3,settle,0.0,201.7
1786298985.3,settle,0.0,201.7
1786298987.3,settle,0.0,213.4
