unix_ts,phase,cpu_pct,mem_mb
1786252889.8,baseline,0.0,6.4
1786252891.8,baseline,0.0,6.2
1786252893.9,baseline,0.0,6.2
1786252895.9,ingest,115.9,145.3
1786252898.0,ingest,110.8,251.2
1786252900.0,ingest,215.8,667.3
1786252902.1,hosts,25.1,549.2
1786252904.1,query_a,144.4,1419.5
1786252906.2,query_a,157.7,1938.1
1786252908.3,query_a,165.5,2324.7
1786252910.3,settle,132.7,2323.6
1786252912.3,settle,0.0,2322.5
1786252914.4,settle,0.0,2322.5
1786252916.4,settle,0.0,2322.5
1786252918.5,settle,4.7,2322.5
